"No.","Time","Source","Destination","Protocol","Length","Info"
"1949","40.438406","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1162745 Ack=1 Win=83 Len=1448 TSval=1026119974 TSecr=308497138"
"1950","40.438408","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1164193 Ack=1 Win=83 Len=1448 TSval=1026119974 TSecr=308497138"
"1951","40.443528","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1944#2] 5001  >  38970 [ACK] Seq=1 Ack=1158401 Win=951 Len=0 TSval=308497159 TSecr=1026119932 SLE=1159849 SRE=1164193"
"1952","40.443537","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1944#3] 5001  >  38970 [ACK] Seq=1 Ack=1158401 Win=951 Len=0 TSval=308497159 TSecr=1026119932 SLE=1159849 SRE=1165641"
"1953","40.459776","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1165641 Ack=1 Win=83 Len=1448 TSval=1026119995 TSecr=308497159"
"1954","40.464867","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1944#4] 5001  >  38970 [ACK] Seq=1 Ack=1158401 Win=951 Len=0 TSval=308497181 TSecr=1026119932 SLE=1159849 SRE=1167089"
"1955","40.481740","10.0.0.2","10.0.0.1","TCP","1514","[TCP Fast Retransmission] 38970  >  5001 [ACK] Seq=1158401 Ack=1 Win=83 Len=1448 TSval=1026120016 TSecr=308497181"
"1956","40.487131","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1167089 Win=942 Len=0 TSval=308497203 TSecr=1026120016"
"1957","40.502970","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1167089 Ack=1 Win=83 Len=1448 TSval=1026120038 TSecr=308497203"
"1958","40.502974","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1168537 Ack=1 Win=83 Len=1448 TSval=1026120038 TSecr=308497203"
"1959","40.505856","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=535761 Ack=1 Win=83 Len=1448 TSval=1026120041 TSecr=308496815"
"1960","40.508612","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1168537 Win=951 Len=0 TSval=308497224 TSecr=1026120038"
"1961","40.508622","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1169985 Win=949 Len=0 TSval=308497224 TSecr=1026120038"
"1962","40.511500","10.0.0.1","10.0.0.2","TCP","78","5001  >  38968 [ACK] Seq=1 Ack=538657 Win=256 Len=0 TSval=308497227 TSecr=1026120041 SLE=540105 SRE=541553"
"1963","40.525267","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1169985 Ack=1 Win=83 Len=1448 TSval=1026120060 TSecr=308497224"
"1964","40.525270","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1171433 Ack=1 Win=83 Len=1448 TSval=1026120060 TSecr=308497224"
"1965","40.533258","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1172881 Win=953 Len=0 TSval=308497246 TSecr=1026120060"
"1966","40.857066","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=71/18176, ttl=64 (reply in 1967)"
"1967","40.862538","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=71/18176, ttl=64 (request in 1966)"
"1968","41.159112","10.0.0.2","10.0.0.1","TCP","1514","[TCP Spurious Retransmission] 38968  >  5001 [ACK] Seq=535761 Ack=1 Win=83 Len=1448 TSval=1026120681 TSecr=308496815"
"1969","41.166714","10.0.0.1","10.0.0.2","TCP","86","[TCP Window Update] 5001  >  38968 [ACK] Seq=1 Ack=538657 Win=260 Len=0 TSval=308497880 TSecr=1026120041 SLE=535761 SRE=537209 SLE=540105 SRE=541553"
"1970","41.191172","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=541553 Ack=1 Win=83 Len=1448 TSval=1026120720 TSecr=308497880"
"1971","41.198662","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1962#1] 5001  >  38968 [ACK] Seq=1 Ack=538657 Win=260 Len=0 TSval=308497912 TSecr=1026120041 SLE=540105 SRE=543001"
"1972","41.225319","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=538657 Ack=1 Win=83 Len=1448 TSval=1026120757 TSecr=308497912"
"1973","41.238135","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=543001 Win=256 Len=0 TSval=308497946 TSecr=1026120757"
"1974","41.255382","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=543001 Ack=1 Win=83 Len=1448 TSval=1026120790 TSecr=308497946"
"1975","41.264351","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=544449 Win=260 Len=0 TSval=308497976 TSecr=1026120790"
"1976","41.286149","10.0.0.2","10.0.0.1","TCP","1514","[TCP Previous segment not captured] 38968  >  5001 [ACK] Seq=545897 Ack=1 Win=83 Len=1448 TSval=1026120817 TSecr=308497976"
"1977","41.294932","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1975#1] 5001  >  38968 [ACK] Seq=1 Ack=544449 Win=260 Len=0 TSval=308498007 TSecr=1026120790 SLE=545897 SRE=547345"
"1978","41.313199","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=547345 Ack=1 Win=83 Len=1448 TSval=1026120846 TSecr=308498007"
"1979","41.319707","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1975#2] 5001  >  38968 [ACK] Seq=1 Ack=544449 Win=260 Len=0 TSval=308498034 TSecr=1026120790 SLE=545897 SRE=548793"
"1980","41.594049","10.0.0.2","10.0.0.1","TCP","1514","[TCP Spurious Retransmission] 38970  >  5001 [ACK] Seq=1169985 Ack=1 Win=83 Len=1448 TSval=1026121129 TSecr=308497224"
"1981","41.599929","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1965#1] 5001  >  38970 [ACK] Seq=1 Ack=1172881 Win=953 Len=0 TSval=308498315 TSecr=1026120060 SLE=1169985 SRE=1171433"
"1982","41.616263","10.0.0.2","10.0.0.1","TCP","1514","[TCP Previous segment not captured] 38970  >  5001 [ACK] Seq=1174329 Ack=1 Win=83 Len=1448 TSval=1026121151 TSecr=308498315"
"1983","41.858801","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=72/18432, ttl=64 (reply in 1984)"
"1984","41.864301","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=72/18432, ttl=64 (request in 1983)"
"1985","42.009500","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1175777 Ack=1 Win=83 Len=1448 TSval=1026121544 TSecr=308498315"
"1986","42.014544","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1965#2] 5001  >  38970 [ACK] Seq=1 Ack=1172881 Win=953 Len=0 TSval=308498730 TSecr=1026120060 SLE=1174329 SRE=1177225"
"1987","42.030748","10.0.0.2","10.0.0.1","TCP","1514","[TCP Fast Retransmission] 38970  >  5001 [ACK] Seq=1172881 Ack=1 Win=83 Len=1448 TSval=1026121566 TSecr=308498730"
"1988","42.036469","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1177225 Win=947 Len=0 TSval=308498752 TSecr=1026121566"
"1989","42.052641","10.0.0.2","10.0.0.1","TCP","1514","[TCP Previous segment not captured] 38970  >  5001 [ACK] Seq=1178673 Ack=1 Win=83 Len=1448 TSval=1026121587 TSecr=308498752"
"1990","42.057764","10.0.0.1","10.0.0.2","TCP","78","[TCP Window Update] 5001  >  38970 [ACK] Seq=1 Ack=1177225 Win=951 Len=0 TSval=308498774 TSecr=1026121566 SLE=1178673 SRE=1180121"
"1991","42.861537","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=73/18688, ttl=64 (reply in 1992)"
"1992","42.866664","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=73/18688, ttl=64 (request in 1991)"
"1993","43.514614","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38970  >  5001 [ACK] Seq=1177225 Ack=1 Win=83 Len=1448 TSval=1026123049 TSecr=308498774"
"1994","43.519935","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1180121 Win=948 Len=0 TSval=308500236 TSecr=1026123049"
"1995","43.863462","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=74/18944, ttl=64 (reply in 1996)"
"1996","43.868588","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=74/18944, ttl=64 (request in 1995)"
"1997","45.147386","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=544449 Ack=1 Win=83 Len=1448 TSval=1026124682 TSecr=308498034"
"1998","45.152973","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=548793 Win=256 Len=0 TSval=308501868 TSecr=1026124682"
"1999","45.174206","10.0.0.2","10.0.0.1","TCP","1514","[TCP Previous segment not captured] 38968  >  5001 [ACK] Seq=550241 Ack=1 Win=83 Len=1448 TSval=1026124706 TSecr=308501868"
"2000","45.174209","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=551689 Ack=1 Win=83 Len=1448 TSval=1026124706 TSecr=308501868"
"2001","45.181433","10.0.0.1","10.0.0.2","TCP","78","[TCP Window Update] 5001  >  38968 [ACK] Seq=1 Ack=548793 Win=260 Len=0 TSval=308501895 TSecr=1026124682 SLE=550241 SRE=551689"
"2002","45.181450","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1998#1] 5001  >  38968 [ACK] Seq=1 Ack=548793 Win=260 Len=0 TSval=308501895 TSecr=1026124682 SLE=550241 SRE=553137"
"2003","45.199786","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=548793 Ack=1 Win=83 Len=1448 TSval=1026124735 TSecr=308501895"
"2004","45.199788","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=553137 Ack=1 Win=83 Len=1448 TSval=1026124735 TSecr=308501895"
"2005","45.208367","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=553137 Win=256 Len=0 TSval=308501921 TSecr=1026124735"
"2006","45.208380","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=554585 Win=255 Len=0 TSval=308501921 TSecr=1026124735"
"2007","45.238398","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=554585 Ack=1 Win=83 Len=1448 TSval=1026124761 TSecr=308501921"
"2008","45.238399","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=556033 Ack=1 Win=83 Len=1448 TSval=1026124761 TSecr=308501921"
"2009","45.245382","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=556033 Win=260 Len=0 TSval=308501959 TSecr=1026124761"
"2010","45.245391","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=557481 Win=258 Len=0 TSval=308501959 TSecr=1026124761"
"2011","45.373606","10.0.0.2","10.0.0.1","TCP","1514","38968  >  5001 [ACK] Seq=557481 Ack=1 Win=83 Len=1448 TSval=1026124906 TSecr=308501921"
"2012","45.380562","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=558929 Win=260 Len=0 TSval=308502095 TSecr=1026124906"
"2013","45.396740","10.0.0.2","10.0.0.1","TCP","2962","38968  >  5001 [PSH, ACK] Seq=558929 Ack=1 Win=83 Len=2896 TSval=1026124932 TSecr=308502095"
"2014","45.402561","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=561825 Win=259 Len=0 TSval=308502118 TSecr=1026124932"
"2015","45.402557","10.0.0.2","10.0.0.1","TCP","2962","38968  >  5001 [PSH, ACK] Seq=561825 Ack=1 Win=83 Len=2896 TSval=1026124932 TSecr=308502095"
"2016","45.408107","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=564721 Win=259 Len=0 TSval=308502124 TSecr=1026124932"
"2017","45.420693","10.0.0.2","10.0.0.1","TCP","2962","38968  >  5001 [PSH, ACK] Seq=564721 Ack=1 Win=83 Len=2896 TSval=1026124954 TSecr=308502118"
"2018","45.426287","10.0.0.1","10.0.0.2","TCP","66","5001  >  38968 [ACK] Seq=1 Ack=567617 Win=259 Len=0 TSval=308502142 TSecr=1026124954"
"2019","45.444832","10.0.0.2","10.0.0.1","TCP","2962","[TCP Previous segment not captured] 38968  >  5001 [PSH, ACK] Seq=570513 Ack=1 Win=83 Len=2896 TSval=1026124979 TSecr=308502142"
"2020","45.449946","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 2018#1] 5001  >  38968 [ACK] Seq=1 Ack=567617 Win=259 Len=0 TSval=308502166 TSecr=1026124954 SLE=570513 SRE=573409"
"2021","45.881848","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=76/19456, ttl=64 (reply in 2022)"
"2022","45.887332","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=76/19456, ttl=64 (request in 2021)"
"2023","46.215416","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38968  >  5001 [ACK] Seq=567617 Ack=1 Win=83 Len=1448 TSval=1026125745 TSecr=308502142"
"2024","46.228124","10.0.0.1","10.0.0.2","TCP","78","5001  >  38968 [ACK] Seq=1 Ack=569065 Win=257 Len=0 TSval=308502936 TSecr=1026125745 SLE=570513 SRE=573409"
"2025","46.426227","10.0.0.2","10.0.0.1","TCP","1514","[TCP Spurious Retransmission] 38970  >  5001 [ACK] Seq=1177225 Ack=1 Win=83 Len=1448 TSval=1026125961 TSecr=308498774"
"2026","46.431632","10.0.0.1","10.0.0.2","TCP","78","[TCP Window Update] 5001  >  38970 [ACK] Seq=1 Ack=1180121 Win=953 Len=0 TSval=308503147 TSecr=1026123049 SLE=1177225 SRE=1178673"
"2027","46.449111","10.0.0.2","10.0.0.1","TCP","1514","[TCP Previous segment not captured] 38970  >  5001 [ACK] Seq=1183017 Ack=1 Win=83 Len=1448 TSval=1026125984 TSecr=308503147"
"2028","46.454169","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1994#1] 5001  >  38970 [ACK] Seq=1 Ack=1180121 Win=953 Len=0 TSval=308503170 TSecr=1026123049 SLE=1183017 SRE=1184465"
"2029","46.478739","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38970  >  5001 [ACK] Seq=1181569 Ack=1 Win=83 Len=1448 TSval=1026126010 TSecr=308503170"
"2030","46.483827","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 1994#2] 5001  >  38970 [ACK] Seq=1 Ack=1180121 Win=953 Len=0 TSval=308503200 TSecr=1026123049 SLE=1181569 SRE=1184465"
"2031","46.503138","10.0.0.2","10.0.0.1","TCP","1514","[TCP Fast Retransmission] 38970  >  5001 [ACK] Seq=1180121 Ack=1 Win=83 Len=1448 TSval=1026126038 TSecr=308503200"
"2032","46.508853","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1184465 Win=945 Len=0 TSval=308503224 TSecr=1026126038"
"2033","46.524930","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1184465 Ack=1 Win=83 Len=1448 TSval=1026126060 TSecr=308503224"
"2034","46.524933","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1185913 Ack=1 Win=83 Len=1448 TSval=1026126060 TSecr=308503224"
"2035","46.530055","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1185913 Win=951 Len=0 TSval=308503246 TSecr=1026126060"
"2036","46.530071","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1187361 Win=949 Len=0 TSval=308503246 TSecr=1026126060"
"2037","47.197582","10.0.0.2","10.0.0.1","TCP","1514","[TCP Previous segment not captured] 38970  >  5001 [ACK] Seq=1190257 Ack=1 Win=83 Len=1448 TSval=1026126731 TSecr=308503246"
"2038","47.203104","10.0.0.1","10.0.0.2","TCP","78","[TCP Window Update] 5001  >  38970 [ACK] Seq=1 Ack=1187361 Win=951 Len=0 TSval=308503919 TSecr=1026126060 SLE=1190257 SRE=1191705"
"2039","47.219831","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38970  >  5001 [ACK] Seq=1187361 Ack=1 Win=83 Len=1448 TSval=1026126754 TSecr=308503919"
"2040","47.225596","10.0.0.1","10.0.0.2","TCP","78","5001  >  38970 [ACK] Seq=1 Ack=1188809 Win=949 Len=0 TSval=308503941 TSecr=1026126754 SLE=1190257 SRE=1191705"
"2041","47.243359","10.0.0.2","10.0.0.1","TCP","1514","[TCP Retransmission] 38970  >  5001 [ACK] Seq=1188809 Ack=1 Win=83 Len=1448 TSval=1026126778 TSecr=308503941"
"2042","47.243361","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1191705 Ack=1 Win=83 Len=1448 TSval=1026126778 TSecr=308503941"
"2043","47.249195","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1191705 Win=948 Len=0 TSval=308503964 TSecr=1026126778"
"2044","47.249204","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1193153 Win=946 Len=0 TSval=308503964 TSecr=1026126778"
"2045","47.267885","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1193153 Ack=1 Win=83 Len=1448 TSval=1026126800 TSecr=308503964"
"2046","47.267887","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1194601 Ack=1 Win=83 Len=1448 TSval=1026126800 TSecr=308503964"
"2047","47.276426","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1194601 Win=951 Len=0 TSval=308503989 TSecr=1026126800"
"2048","47.293729","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1196049 Ack=1 Win=83 Len=1448 TSval=1026126827 TSecr=308503989"
"2049","47.298793","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1197497 Win=951 Len=0 TSval=308504015 TSecr=1026126827"
"2050","47.316450","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1197497 Ack=1 Win=83 Len=2896 TSval=1026126850 TSecr=308504015"
"2051","47.318468","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1200393 Ack=1 Win=83 Len=2896 TSval=1026126850 TSecr=308504015"
"2052","47.321523","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1200393 Win=949 Len=0 TSval=308504037 TSecr=1026126850"
"2053","47.323523","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1203289 Win=949 Len=0 TSval=308504039 TSecr=1026126850"
"2054","47.642872","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1203289 Ack=1 Win=83 Len=1448 TSval=1026127177 TSecr=308504015"
"2055","47.648099","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1204737 Win=951 Len=0 TSval=308504364 TSecr=1026127177"
"2056","47.897859","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=78/19968, ttl=64 (reply in 2057)"
"2057","47.903288","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=78/19968, ttl=64 (request in 2056)"
"2058","48.898765","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=79/20224, ttl=64 (reply in 2059)"
"2059","48.903908","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=79/20224, ttl=64 (request in 2058)"
"2060","49.901354","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) request  id=0x0a99, seq=80/20480, ttl=64 (reply in 2061)"
"2061","49.906396","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) reply    id=0x0a99, seq=80/20480, ttl=64 (request in 2060)"
"2062","50.014737","10.0.0.2","10.0.0.1","TCP","1514","[TCP Spurious Retransmission] 38970  >  5001 [ACK] Seq=1197497 Ack=1 Win=83 Len=1448 TSval=1026129549 TSecr=308504015"
"2063","50.019827","10.0.0.1","10.0.0.2","TCP","78","[TCP Window Update] 5001  >  38970 [ACK] Seq=1 Ack=1204737 Win=953 Len=0 TSval=308506736 TSecr=1026127177 SLE=1197497 SRE=1198945"
"2064","50.038021","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1204737 Ack=1 Win=83 Len=2896 TSval=1026129573 TSecr=308506736"
"2065","50.039894","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1207633 Ack=1 Win=83 Len=2896 TSval=1026129573 TSecr=308506736"
"2066","50.042677","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1210529 Ack=1 Win=83 Len=2896 TSval=1026129573 TSecr=308506736"
"2067","50.043668","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1207633 Win=949 Len=0 TSval=308506759 TSecr=1026129573"
"2068","50.044689","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1213425 Ack=1 Win=83 Len=1448 TSval=1026129573 TSecr=308506736"
"2069","50.044961","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1210529 Win=949 Len=0 TSval=308506761 TSecr=1026129573"
"2070","50.048834","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1213425 Win=949 Len=0 TSval=308506764 TSecr=1026129573"
"2071","50.050692","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1214873 Win=951 Len=0 TSval=308506766 TSecr=1026129573"
"2072","50.059206","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1214873 Ack=1 Win=83 Len=2896 TSval=1026129595 TSecr=308506759"
"2073","50.061317","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1217769 Ack=1 Win=83 Len=2896 TSval=1026129597 TSecr=308506761"
"2074","50.063483","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1220665 Ack=1 Win=83 Len=1448 TSval=1026129597 TSecr=308506761"
"2075","50.065065","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1217769 Win=949 Len=0 TSval=308506780 TSecr=1026129595"
"2076","50.065061","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1222113 Ack=1 Win=83 Len=2896 TSval=1026129600 TSecr=308506764"
"2077","50.067049","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1220665 Win=949 Len=0 TSval=308506782 TSecr=1026129597"
"2078","50.069024","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1222113 Win=951 Len=0 TSval=308506784 TSecr=1026129597"
"2079","50.070190","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1225009 Win=949 Len=0 TSval=308506786 TSecr=1026129600"
"2080","50.080665","10.0.0.2","10.0.0.1","TCP","2962","[TCP Previous segment not captured] 38970  >  5001 [PSH, ACK] Seq=1226457 Ack=1 Win=83 Len=2896 TSval=1026129616 TSecr=308506780"
"2081","50.086272","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 2079#1] 5001  >  38970 [ACK] Seq=1 Ack=1225009 Win=949 Len=0 TSval=308506802 TSecr=1026129600 SLE=1226457 SRE=1229353"
"2082","50.086260","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1229353 Ack=1 Win=83 Len=2896 TSval=1026129621 TSecr=308506784"
"2083","50.087461","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1232249 Ack=1 Win=83 Len=2896 TSval=1026129621 TSecr=308506784"
"2084","50.090165","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1235145 Ack=1 Win=83 Len=2896 TSval=1026129622 TSecr=308506786"
"2085","50.092392","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 2079#2] 5001  >  38970 [ACK] Seq=1 Ack=1225009 Win=949 Len=0 TSval=308506807 TSecr=1026129600 SLE=1226457 SRE=1232249"
"2086","50.092546","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 2079#3] 5001  >  38970 [ACK] Seq=1 Ack=1225009 Win=949 Len=0 TSval=308506808 TSecr=1026129600 SLE=1226457 SRE=1235145"
"2087","50.095980","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 2079#4] 5001  >  38970 [ACK] Seq=1 Ack=1225009 Win=949 Len=0 TSval=308506811 TSecr=1026129600 SLE=1226457 SRE=1238041"
"2088","50.104675","10.0.0.2","10.0.0.1","TCP","2962","38970  >  5001 [PSH, ACK] Seq=1238041 Ack=1 Win=83 Len=2896 TSval=1026129638 TSecr=308506802"
"2089","50.109701","10.0.0.2","10.0.0.1","TCP","1514","[TCP Fast Retransmission] 38970  >  5001 [ACK] Seq=1225009 Ack=1 Win=83 Len=1448 TSval=1026129644 TSecr=308506807"
"2090","50.109751","10.0.0.1","10.0.0.2","TCP","78","[TCP Dup ACK 2079#5] 5001  >  38970 [ACK] Seq=1 Ack=1225009 Win=949 Len=0 TSval=308506826 TSecr=1026129600 SLE=1226457 SRE=1240937"
"2091","50.109704","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1240937 Ack=1 Win=83 Len=1448 TSval=1026129644 TSecr=308506808"
"2092","50.118314","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1240937 Win=935 Len=0 TSval=308506831 TSecr=1026129644"
"2093","50.118328","10.0.0.1","10.0.0.2","TCP","66","5001  >  38970 [ACK] Seq=1 Ack=1242385 Win=934 Len=0 TSval=308506831 TSecr=1026129644"
"2094","50.128993","10.0.0.2","10.0.0.1","TCP","2962","[TCP Previous segment not captured] 38970  >  5001 [PSH, ACK] Seq=1245281 Ack=1 Win=83 Len=2896 TSval=1026129664 TSecr=308506826"
"2095","50.134593","10.0.0.1","10.0.0.2","TCP","78","[TCP Window Update] 5001  >  38970 [ACK] Seq=1 Ack=1242385 Win=949 Len=0 TSval=308506850 TSecr=1026129644 SLE=1245281 SRE=1248177"
"2096","50.134585","10.0.0.2","10.0.0.1","TCP","1514","38970  >  5001 [ACK] Seq=1248177 Ack=1 Win=83 Len=1448 TSval=1026129669 TSecr=308506831"
